tapology_fighter_id,tapology_url,name,nickname,dob_raw,dob,birth_place,country,fighting_out_of,affiliation_gym,height_in,reach_in,stance,foundation_style,profile_image_url,fetched_at,source_url,source_file
ron-keslar,https://www.tapology.com/fightcenter/fighters/ron-keslar,Ron Keslar,,1980-Apr 17,1980-04-17,"Mount Pleasant, Pennsylvania, United States",US,California,American Kickboxing Academy,72,74.0,,,https://images.tapology.com/letterbox_images/1847/default/Keslar-Ron-SF23-1.jpg?1277722024,2025-12-27T20:10:25.442633,https://www.tapology.com/fightcenter/fighters/ron-keslar,ron-keslar-6a635891571f.json
ron-van-clief-black-dragon,https://www.tapology.com/fightcenter/fighters/ron-van-clief-black-dragon,Ron Van Clief,Black Dragon,,,United States,US,"Brooklyn, New York",,70,,,Karate,https://images.tapology.com/letterbox_images/992/default/untitled.png?1519994204,2025-12-28T11:28:18.975095,https://www.tapology.com/fightcenter/fighters/ron-van-clief-black-dragon,ron-van-clief-black-dragon-4616fc155d2d.json
ron-waterman-h2o,https://www.tapology.com/fightcenter/fighters/ron-waterman-h2o,Ron Waterman,H2O,1965-Nov 23,1965-11-23,United States,US,"Greeley, Colorado",Colorado Stars,74,,,,https://images.tapology.com/letterbox_images/601/default/wide.jpg?1275993322,2025-12-28T12:22:33.473475,https://www.tapology.com/fightcenter/fighters/ron-waterman-h2o,ron-waterman-h2o-d3a9c4a27d3f.json
ronald-carillo,https://www.tapology.com/fightcenter/fighters/ronald-carillo,Ronald Carillo,,,,United States,US,"Pleasanton, California",,66,,,,https://images.tapology.com/letterbox_images/13196/default/Ronnie-Carillo.jpeg?1323120367,2025-12-27T07:13:51.115675,https://www.tapology.com/fightcenter/fighters/ronald-carillo,ronald-carillo-efb01abb40ff.json
ronald-jhun-machine-gun,https://www.tapology.com/fightcenter/fighters/ronald-jhun-machine-gun,Ronald Jhun,Machine Gun,1970-Sep 21,1970-09-21,United States,US,"Honolulu, Hawaii",808 Top Team,71,,,Street Fighter,https://images.tapology.com/letterbox_images/1162/default/wide.jpg?1275993485,2025-12-27T19:33:57.827890,https://www.tapology.com/fightcenter/fighters/ronald-jhun-machine-gun,ronald-jhun-machine-gun-886a530ce83a.json
ronald-stallings,https://www.tapology.com/fightcenter/fighters/ronald-stallings,Ronald Stallings,The Choir Boy,1983-Feb 25,1983-02-25,"Durham, North Carolina, United States",US,"Temple Hills, Maryland",Team Lloyd Irvin,74,75.0,,,https://images.tapology.com/letterbox_images/3150/default/Ronald-Stallings.jpg?1308094884,2025-12-29T00:26:44.650951,https://www.tapology.com/fightcenter/fighters/ronald-stallings,ronald-stallings-42d8e55214ee.json
ronaldo-souza-jacare,https://www.tapology.com/fightcenter/fighters/ronaldo-souza-jacare,Ronaldo Souza,Jacaré,1979-Dec 07,1979-12-07,"Vila Velha, Espirito Santo, Brazil",BR,"Manaus, Amazonas, Brazil",Fusion Xcel Performance,73,72.0,,,https://images.tapology.com/letterbox_images/291/default/Ronald-Jacare_Souza.jpg?1386106625,2025-12-28T08:22:57.605231,https://www.tapology.com/fightcenter/fighters/ronaldo-souza-jacare,ronaldo-souza-jacare-512500cdee3b.json
ronda-rousey-rowdy,https://www.tapology.com/fightcenter/fighters/ronda-rousey-rowdy,Ronda Rousey,Rowdy,1987-Feb 01,1987-02-01,"Riverside County, California, United States",US,"Venice, California",Hayastan MMA,66,66.0,,Judo,https://images.tapology.com/letterbox_images/12215/default/Screen_Shot_2020-11-23_at_7.25.40_PM.png?1606170466,2025-12-28T01:26:56.364685,https://www.tapology.com/fightcenter/fighters/ronda-rousey-rowdy,ronda-rousey-rowdy-d451f45cf2fb.json
rony-sefo,https://www.tapology.com/fightcenter/fighters/rony-sefo,Rony Sefo,Slyman,1972-Apr 10,1972-04-10,"Auckland, New Zealand",NZ,"Auckland, New Zealand",,72,,,Kickboxing,https://images.tapology.com/letterbox_images/1350/default/n.jpg?1582099097,2025-12-28T03:24:31.617320,https://www.tapology.com/fightcenter/fighters/rony-sefo,rony-sefo-6f56f8039209.json
ronys-torres,https://www.tapology.com/fightcenter/fighters/ronys-torres,Ronys Torres,,1986-Aug 13,1986-08-13,"Manacapuru, Amazonas, Brazil",BR,"Rio de Janeiro, Rio de Janeiro, Brazil",Nova União,67,,,,https://images.tapology.com/letterbox_images/889/default/wide.jpg?1275993449,2025-12-28T11:20:43.471757,https://www.tapology.com/fightcenter/fighters/ronys-torres,ronys-torres-c8b441cfde6e.json
rory-macdonald-the-waterboy,https://www.tapology.com/fightcenter/fighters/rory-macdonald-the-waterboy,Rory MacDonald,Red King,1989-Jul 22,1989-07-22,"Quesnel, British Columbia, Canada",CA,"Deerfield Beach, FL",Tristar Gym,72,76.0,,,https://images.tapology.com/letterbox_images/858/default/RORY.jpeg?1572325826,2025-12-27T20:44:52.587668,https://www.tapology.com/fightcenter/fighters/rory-macdonald-the-waterboy,rory-macdonald-the-waterboy-2c52a8757182.json
rory-markham,https://www.tapology.com/fightcenter/fighters/rory-markham,Rory Markham,,1982-Mar 25,1982-03-25,"Chicago, Illinois, United States",US,"Bettendorf, Iowa",Miletich Fighting Systems,72,,,,https://images.tapology.com/letterbox_images/636/default/wide.jpg?1275993340,2025-12-27T21:00:28.693562,https://www.tapology.com/fightcenter/fighters/rory-markham,rory-markham-f72715ccc242.json
rory-singer-outburst,https://www.tapology.com/fightcenter/fighters/rory-singer-outburst,Rory Singer,Outburst,1976-May 28,1976-05-28,United States,US,"Athens, Georgia",SBG Athens,74,,,,https://images.tapology.com/letterbox_images/578/default/wide.jpg?1275993313,2025-12-28T06:17:08.731034,https://www.tapology.com/fightcenter/fighters/rory-singer-outburst,rory-singer-outburst-14eec620caac.json
rosi-sexton-the-surgeon,https://www.tapology.com/fightcenter/fighters/rosi-sexton-the-surgeon,Rosi Sexton,The Surgeon,1977-Jul 16,1977-07-16,"Manchester, England",GB,"Manchester, England",Next Generation MMA Liverpool,64,64.0,,,https://images.tapology.com/letterbox_images/1775/default/Sexton-Rosi-CWSF4-1.jpg?1276123800,2025-12-28T03:25:57.024346,https://www.tapology.com/fightcenter/fighters/rosi-sexton-the-surgeon,rosi-sexton-the-surgeon-81e831fe0cf4.json
ross-ebanez-the-boss,https://www.tapology.com/fightcenter/fighters/ross-ebanez-the-boss,Ross Ebanez,The Boss,1975-May 18,1975-05-18,"Hilo, Hawaii, United States",US,"Hilo, Hawaii",Penn Fitness & Training Center,69,,,,https://images.tapology.com/letterbox_images/652/default/wide.jpg?1275993350,2025-12-27T11:37:17.483932,https://www.tapology.com/fightcenter/fighters/ross-ebanez-the-boss,ross-ebanez-the-boss-6573545a5191.json
ross-pearson-the-real-deal,https://www.tapology.com/fightcenter/fighters/ross-pearson-the-real-deal,Ross Pearson,The Real Deal,1984-Sep 26,1984-09-26,"Sunderland, Tyne and Wear, United Kingdom",GB,"Sydney, New South Wales, Australia",Alliance MMA,68,69.0,,,https://images.tapology.com/letterbox_images/377/default/wide.jpg?1275993208,2025-12-27T22:34:42.647894,https://www.tapology.com/fightcenter/fighters/ross-pearson-the-real-deal,ross-pearson-the-real-deal-d46bf57cf80b.json
ross-pointon-the-gladiator,https://www.tapology.com/fightcenter/fighters/ross-pointon-the-gladiator,Ross Pointon,The Gladiator,1978-Feb 18,1978-02-18,United Kingdom,GB,England,,68,,,,https://images.tapology.com/letterbox_images/555/default/wide.jpg?1275993296,2025-12-27T23:16:46.665646,https://www.tapology.com/fightcenter/fighters/ross-pointon-the-gladiator,ross-pointon-the-gladiator-51078f351f2b.json
rousimar-palhares-toquinho,https://www.tapology.com/fightcenter/fighters/rousimar-palhares-toquinho,Rousimar Palhares,Toquinho,1980-Feb 20,1980-02-20,"Dores do Indaiá, Minas Gerais, Brazil",BR,"Rio de Janeiro, Brazil",Team Nogueira,68,71.0,,,https://images.tapology.com/letterbox_images/200/default/wide.jpg?1275993102,2025-12-27T22:30:22.039877,https://www.tapology.com/fightcenter/fighters/rousimar-palhares-toquinho,rousimar-palhares-toquinho-6a36c9c91048.json
roxanne-modafferi-the-happy-warrior,https://www.tapology.com/fightcenter/fighters/roxanne-modafferi-the-happy-warrior,Roxanne Modafferi,The Happy Warrior,1982-Sep 24,1982-09-24,"Wilmington, Delaware, United States",US,"Las Vegas, Nevada",Syndicate MMA,67,69.0,,,https://images.tapology.com/letterbox_images/894/default/wide.jpg?1275993451,2025-12-27T21:20:45.010684,https://www.tapology.com/fightcenter/fighters/roxanne-modafferi-the-happy-warrior,roxanne-modafferi-the-happy-warrior-de6cf43949ea.json
roy-nelson-big-country,https://www.tapology.com/fightcenter/fighters/roy-nelson-big-country,Roy Nelson,Big Country,1976-Jun 20,1976-06-20,"Las Vegas, Nevada, United States",US,"Las Vegas, Nevada",Country Club,72,73.0,,,https://images.tapology.com/letterbox_images/545/default/wide.jpg?1275993292,2025-12-27T22:14:14.688387,https://www.tapology.com/fightcenter/fighters/roy-nelson-big-country,roy-nelson-big-country-5c23b91de339.json
royce-alger,https://www.tapology.com/fightcenter/fighters/royce-alger,Royce Alger,The Farmer,1965-Mar 06,1965-03-06,United States,US,"Iowa City, Iowa",,70,,,Wrestling,https://images.tapology.com/letterbox_images/1051/default/00k.png?1530376295,2025-12-27T05:46:10.719440,https://www.tapology.com/fightcenter/fighters/royce-alger,royce-alger-60726e02c06d.json
royce-gracie,https://www.tapology.com/fightcenter/fighters/royce-gracie,Royce Gracie,,1966-Dec 12,1966-12-12,"Rio de Janeiro, Rio de Janeiro, Brazil",BR,"Torrance, California",Gracie Humaita,72,,,,https://images.tapology.com/letterbox_images/495/default/wide.jpg?1275993271,2025-12-27T16:28:59.648847,https://www.tapology.com/fightcenter/fighters/royce-gracie,royce-gracie-645195cdcf08.json
royler-gracie,https://www.tapology.com/fightcenter/fighters/royler-gracie,Royler Gracie,,1965-Dec 06,1965-12-06,"Rio de Janeiro, Brazil",BR,"Rio De Janeiro, Brazil",Gracie Humaita,68,,,,https://images.tapology.com/letterbox_images/498/default/wide.jpg?1275993273,2025-12-27T16:29:42.115421,https://www.tapology.com/fightcenter/fighters/royler-gracie,royler-gracie-7c4bf405c993.json
ruben-villareal-warpath,https://www.tapology.com/fightcenter/fighters/ruben-villareal-warpath,Ruben Villareal,Warpath,1970-May 01,1970-05-01,United States,US,"Calousa, California",,76,,,,https://images.tapology.com/letterbox_images/682/default/wide.jpg?1275993358,2025-12-28T12:16:17.681362,https://www.tapology.com/fightcenter/fighters/ruben-villareal-warpath,ruben-villareal-warpath-89bd7652ba29.json
rubin-williams-mr-hollywood,https://www.tapology.com/fightcenter/fighters/rubin-williams-mr-hollywood,Rubin Williams,Mr. Hollywood,1976-Apr 09,1976-04-09,United States,US,"Detroit, Michigan, United States",,73,75.2,,Boxing,,2025-12-28T12:25:54.434879,https://www.tapology.com/fightcenter/fighters/rubin-williams-mr-hollywood,rubin-williams-mr-hollywood-cce642eedc76.json
rudy-bears-bad-news,https://www.tapology.com/fightcenter/fighters/rudy-bears-bad-news,Rudy Bears,Bad News,1979-Jan 19,1979-01-19,"Independence, Missouri, United States",US,"Kansas City, Missouri",Rudy Bears Brazilian Jiu-Jitsu & MMA,71,71.0,,,https://images.tapology.com/letterbox_images/884/default/Rudy_Bears.jpg?1639665636,2025-12-27T06:19:13.787301,https://www.tapology.com/fightcenter/fighters/rudy-bears-bad-news,rudy-bears-bad-news-5f044db83107.json
rudyard-moncayo,https://www.tapology.com/fightcenter/fighters/rudyard-moncayo,Rudyard Moncayo,,1973-May 17,1973-05-17,Ecuador,EC,"Santa Ana, California",,70,,,,https://images.tapology.com/letterbox_images/1008/default/Rudyard-Moncayo.jpg?1635627748,2025-12-27T21:21:29.901953,https://www.tapology.com/fightcenter/fighters/rudyard-moncayo,rudyard-moncayo-d26f7706f2a6.json
rulon-gardner,https://www.tapology.com/fightcenter/fighters/rulon-gardner,Rulon Gardner,,1971-Aug 16,1971-08-16,United States,US,"Star Valley, Wyoming",Team Quest,76,,,,https://images.tapology.com/headshot_images/1368/original/Gardner_Rulon.jpg?1276287608,2025-12-27T16:21:28.224225,https://www.tapology.com/fightcenter/fighters/rulon-gardner,rulon-gardner-c8b6d721e2c5.json
russell-doane,https://www.tapology.com/fightcenter/fighters/russell-doane,Russell Doane,,1986-Aug 13,1986-08-13,United States,US,"Honolulu, Hawaii",,67,69.5,,,https://images.tapology.com/letterbox_images/1412/default/Russell-Doane.jpeg?1350066773,2025-12-27T11:20:05.051047,https://www.tapology.com/fightcenter/fighters/russell-doane,russell-doane-6c77e36205f8.json
russell-patrick,https://www.tapology.com/fightcenter/fighters/russell-patrick,Russell Patrick,,1984-Sep 30,1984-09-30,United States,US,Missouri,,69,,,,,2025-12-27T22:33:07.880178,https://www.tapology.com/fightcenter/fighters/russell-patrick,russell-patrick-20c18dadf4da.json
ryan-bader-darth,https://www.tapology.com/fightcenter/fighters/ryan-bader-darth,Ryan Bader,Darth,1983-Jun 07,1983-06-07,"Reno, Nevada, United States",US,"Tempe, Arizona",Power MMA,74,74.0,,,https://images.tapology.com/letterbox_images/37/default/Jon-Jones-Ryan-Bader-UFC-136-220.jpg?1297084891,2025-12-27T06:14:06.004953,https://www.tapology.com/fightcenter/fighters/ryan-bader-darth,ryan-bader-darth-680cbaa7fce6.json
ryan-bastianelli-relentless,https://www.tapology.com/fightcenter/fighters/ryan-bastianelli-relentless,Ryan Bastianelli,Relentless,1979-Sep 07,1979-09-07,United States,US,"Concord, California",Combat Fitness - Rapacon's Martial Arts,65,,,,https://images.tapology.com/letterbox_images/1926/default/ryan-bastianelli.jpeg?1352230110,2025-12-27T06:18:44.140341,https://www.tapology.com/fightcenter/fighters/ryan-bastianelli-relentless,ryan-bastianelli-relentless-8f4b01f6ce22.json
ryan-benoit-baby-face,https://www.tapology.com/fightcenter/fighters/ryan-benoit-baby-face,Ryan Benoit,Baby Face,1989-Aug 25,1989-08-25,United States,US,"Dallas, Texas",Saekson Janjira Muay Thai,65,68.5,,,https://images.tapology.com/letterbox_images/13108/default/Ryan-Benoit.jpg?1377698103,2025-12-27T06:21:08.728645,https://www.tapology.com/fightcenter/fighters/ryan-benoit-baby-face,ryan-benoit-baby-face-c6284951638c.json
ryan-couture,https://www.tapology.com/fightcenter/fighters/ryan-couture,Ryan Couture,,1982-Aug 27,1982-08-27,"Edmonds, Washington, United States",US,"Las Vegas, Nevada",Xtreme Couture,70,76.5,,,https://images.tapology.com/letterbox_images/10327/default/Ryan_Couture.jpg?1295127914,2025-12-27T08:19:36.383632,https://www.tapology.com/fightcenter/fighters/ryan-couture,ryan-couture-235634f468ae.json
ryan-diaz-lion,https://www.tapology.com/fightcenter/fighters/ryan-diaz-lion,Ryan Diaz,Lion,1979-Feb 06,1979-02-06,United States,US,"Tempe, Arizona",,67,,,,https://images.tapology.com/letterbox_images/3015/default/Ryan-Diaz.jpg?1410576141,2025-12-27T11:18:46.450935,https://www.tapology.com/fightcenter/fighters/ryan-diaz-lion,ryan-diaz-lion-7f4c1fddf60e.json
ryan-gracie,https://www.tapology.com/fightcenter/fighters/ryan-gracie,Ryan Gracie,,1974-Aug 14,1974-08-14,"Rio de Janeiro, Brazil",BR,,,69,,,,https://images.tapology.com/letterbox_images/499/default/Gracie_Ryan.jpg?1280680102,2025-12-27T16:29:21.769751,https://www.tapology.com/fightcenter/fighters/ryan-gracie,ryan-gracie-a5d17359fb82.json
ryan-healy-diamond,https://www.tapology.com/fightcenter/fighters/ryan-healy-diamond,Ryan Healy,Diamond,1983-Jul 20,1983-07-20,United States,US,"Portland, Oregon",Team Quest Portland,73,,,,https://images.tapology.com/letterbox_images/1906/default/Ryan-Healy.jpeg?1317596426,2025-12-27T19:09:54.484426,https://www.tapology.com/fightcenter/fighters/ryan-healy-diamond,ryan-healy-diamond-e9bbfb9ea4ac.json
ryan-janes,https://www.tapology.com/fightcenter/fighters/ryan-janes,Ryan Janes,,1981-Aug 22,1981-08-22,Canada,CA,"Victoria, British Columbia",Zugec Ultimate Martial Arts,75,76.5,,,https://images.tapology.com/letterbox_images/10999/default/Ryan_Janes.jpg?1481420468,2025-12-27T17:01:08.645612,https://www.tapology.com/fightcenter/fighters/ryan-janes,ryan-janes-3d8ef088e7db.json
ryan-jensen,https://www.tapology.com/fightcenter/fighters/ryan-jensen,Ryan Jensen,,1977-Sep 20,1977-09-20,"Omaha, Nebraska, United States",US,"Albuquerque, New Mexico",Jackson Wink MMA Academy,73,76.0,,,https://images.tapology.com/letterbox_images/74/default/wide.jpg?1275993027,2025-12-27T18:01:22.261746,https://www.tapology.com/fightcenter/fighters/ryan-jensen,ryan-jensen-d17b7b33ab82.json
ryan-jimmo-big-deal,https://www.tapology.com/fightcenter/fighters/ryan-jimmo-big-deal,Ryan Jimmo,The Big Deal,1981-Nov 27,1981-11-27,"Saint John New Brunswick, Canada",CA,,Hayabusa Training Centre,73,73.0,,,https://images.tapology.com/letterbox_images/1623/default/Ryan-Jimmo.jpg?1298227891,2025-12-27T19:34:23.343059,https://www.tapology.com/fightcenter/fighters/ryan-jimmo-big-deal,ryan-jimmo-big-deal-7f0054050edf.json
ryan-keenan-who-dat,https://www.tapology.com/fightcenter/fighters/ryan-keenan-who-dat,Ryan Keenan,Who Dat,1985-Jun 15,1985-06-15,United States,US,"Winter Garden, Florida",The 6 levels Orlando,72,70.0,,,https://images.tapology.com/headshot_images/959/original/Keenan_Ryan.jpg?1280441329,2025-12-27T20:09:02.850806,https://www.tapology.com/fightcenter/fighters/ryan-keenan-who-dat,ryan-keenan-who-dat-76037be3365d.json
ryan-laflare,https://www.tapology.com/fightcenter/fighters/ryan-laflare,Ryan LaFlare,,1983-Oct 01,1983-10-01,"Lindenhurst, New York",US,"Boca Raton, Florida",Long Island MMA,73,74.0,,,https://images.tapology.com/letterbox_images/4121/default/Ryan-LaFlare.jpg?1383848349,2025-12-27T17:12:41.423479,https://www.tapology.com/fightcenter/fighters/ryan-laflare,ryan-laflare-df1c39f3eca3.json
ryan-larson,https://www.tapology.com/fightcenter/fighters/ryan-larson,Ryan Larson,,1980-Dec 30,1980-12-30,"Houston, Texas, United States",US,"Austin, Texas",Relson Gracie Academy,72,,,,https://images.tapology.com/letterbox_images/5345/default/Ryan-Larson.jpg?1295632993,2025-12-27T18:01:23.495497,https://www.tapology.com/fightcenter/fighters/ryan-larson,ryan-larson-0771fc67eb65.json
ryan-madigan-the-lion,https://www.tapology.com/fightcenter/fighters/ryan-madigan-the-lion,Ryan Madigan,The Lion,,,United States,US,"Cuyahoga Falls, Ohio",World Kickboxing Academy,72,,,,https://images.tapology.com/letterbox_images/647/default/wide.jpg?1275993347,2025-12-27T20:45:43.875092,https://www.tapology.com/fightcenter/fighters/ryan-madigan-the-lion,ryan-madigan-the-lion-7490f5e0b309.json
ryan-mcgillivray-the-kid,https://www.tapology.com/fightcenter/fighters/ryan-mcgillivray-the-kid,Ryan McGillivray,The Kid,1986-Sep 27,1986-09-27,"Edmonton, Alberta, Canada",CA,"Edmonton, Alberta",Legends Training Centre,71,73.0,,,https://images.tapology.com/letterbox_images/7611/default/Ryan-McGillivray.jpg?1306992482,2025-12-27T21:10:24.612634,https://www.tapology.com/fightcenter/fighters/ryan-mcgillivray-the-kid,ryan-mcgillivray-the-kid-2293f89f4a17.json
ryan-mcgivern-the-irish-nightmare,https://www.tapology.com/fightcenter/fighters/ryan-mcgivern-the-irish-nightmare,Ryan McGivern,The Irish Nightmare,1980-Jan 17,1980-01-17,United States,US,"Davenport, Illinois",Team Extreme,72,,,,https://images.tapology.com/letterbox_images/1557/default/wide.jpg?1275993605,2025-12-27T21:10:27.980551,https://www.tapology.com/fightcenter/fighters/ryan-mcgivern-the-irish-nightmare,ryan-mcgivern-the-irish-nightmare-e3a61a7d583d.json
ryan-parker,https://www.tapology.com/fightcenter/fighters/ryan-parker,Ryan Parker,,,,United States,US,"Moorehead, Minnesota",,75,,,,,2025-12-27T17:07:55.667820,https://www.tapology.com/fightcenter/fighters/ryan-parker,ryan-parker-bd57f0d200cd.json
ryan-roberts-are-you-ready,https://www.tapology.com/fightcenter/fighters/ryan-roberts-are-you-ready,Ryan Roberts,Are You Ready?,1978-Jul 16,1978-07-16,United States,US,"Omaha, Nebraska",Disorderly Conduct,66,65.0,,,https://images.tapology.com/letterbox_images/800/default/wide.jpg?1275993411,2025-12-28T01:17:00.874013,https://www.tapology.com/fightcenter/fighters/ryan-roberts-are-you-ready,ryan-roberts-are-you-ready-198e84e8882d.json
ryan-stonitsch,https://www.tapology.com/fightcenter/fighters/ryan-stonitsch,Ryan Stonitsch,,1977-Feb 03,1977-02-03,United States,US,"Crestwood, Illinois, USA",Rockford Kickboxing & Jiu-Jitsu,69,,,,,2025-12-27T19:30:49.842073,https://www.tapology.com/fightcenter/fighters/ryan-stonitsch,ryan-stonitsch-6509dcc0a657.json
ryan-thomas-the-tank-engine,https://www.tapology.com/fightcenter/fighters/ryan-thomas-the-tank-engine,Ryan Thomas,The Tank Engine,1984-Nov 05,1984-11-05,"Indianola, Illinois, United States",US,"Coconut Creek, Florida",,72,75.5,,,https://images.tapology.com/letterbox_images/707/default/wide.jpg?1275993374,2025-12-28T10:21:24.639598,https://www.tapology.com/fightcenter/fighters/ryan-thomas-the-tank-engine,ryan-thomas-the-tank-engine-b7c54c83655a.json
ryo-chonan-piranha,https://www.tapology.com/fightcenter/fighters/ryo-chonan-piranha,Ryo Chonan,Piranha,1976-Oct 08,1976-10-08,"Tsuruoka, Yamagata, Japan",JP,"Iruma, Saitama, Japan",TRIBE TOKYO MMA,69,,,Kyokushin Karate,https://images.tapology.com/letterbox_images/145/default/wide.jpg?1275993070,2025-12-27T07:26:13.126294,https://www.tapology.com/fightcenter/fighters/ryo-chonan-piranha,ryo-chonan-piranha-8b56ef2ce79b.json
ryo-kawamura,https://www.tapology.com/fightcenter/fighters/ryo-kawamura,Ryo Kawamura,Rocky,1981-Jun 29,1981-06-29,Japan,JP,Japan,PANCRASEism,71,,,,https://images.tapology.com/letterbox_images/57/default/wide.jpg?1275993017,2025-12-27T20:08:47.385173,https://www.tapology.com/fightcenter/fighters/ryo-kawamura,ryo-kawamura-1dd94cbd21a9.json
ryuichi-murata,https://www.tapology.com/fightcenter/fighters/ryuichi-murata,Ryuichi Murata,,1976-Aug 27,1976-08-27,Japan,JP,"Tokyo, Japan",Yoshida Dojo,68,,,Judo,https://images.tapology.com/letterbox_images/1374/default/wide.jpg?1275993551,2025-12-27T21:31:21.267249,https://www.tapology.com/fightcenter/fighters/ryuichi-murata,ryuichi-murata-e7db2e9a7da1.json
ryuki-ueyama,https://www.tapology.com/fightcenter/fighters/ryuki-ueyama,Ryuki Ueyama,,1976-Apr 17,1976-04-17,Japan,JP,Japan,U-SPIRIT JAPAN Machida,71,,,,https://images.tapology.com/letterbox_images/1366/default/wide.jpg?1275993548,2025-12-28T11:25:42.310922,https://www.tapology.com/fightcenter/fighters/ryuki-ueyama,ryuki-ueyama-4a140f606b61.json
ryuta-sakurai,https://www.tapology.com/fightcenter/fighters/ryuta-sakurai,Ryuta Sakurai,Mr. DEEP,1971-Sep 18,1971-09-18,"Mito, Ibaraki, Japan",JP,"Mito, Ibaraki, Japan",R-BLOOD,70,,,Wrestling,https://images.tapology.com/letterbox_images/1352/default/1164531539.jpg?1413583570,2025-12-28T01:32:59.307885,https://www.tapology.com/fightcenter/fighters/ryuta-sakurai,ryuta-sakurai-3a1d768fd650.json
saad-awad-assassin,https://www.tapology.com/fightcenter/fighters/saad-awad-assassin,Saad Awad,Assassin,1983-Jun 07,1983-06-07,United States,US,"San Bernardino, California",Fortis MMA,71,74.0,,,https://images.tapology.com/letterbox_images/1768/default/Saad-Awad.jpg?1381330974,2025-12-27T06:13:30.253035,https://www.tapology.com/fightcenter/fighters/saad-awad-assassin,saad-awad-assassin-eb7aa09ce50f.json
sabah-homasi-the-punisher,https://www.tapology.com/fightcenter/fighters/sabah-homasi-the-punisher,Sabah Homasi,The Sleek Sheik,1988-Oct 19,1988-10-19,"New Brunswick, New Jersey",US,"Coconut Creek, Florida",American Top Team,72,71.0,,,https://images.tapology.com/letterbox_images/954/default/Screen_Shot_2022-12-06_at_12.44.51_PM.png?1670355902,2025-12-27T19:21:28.590596,https://www.tapology.com/fightcenter/fighters/sabah-homasi-the-punisher,sabah-homasi-the-punisher-899ad8db014c.json
saeed-hosseini,https://www.tapology.com/fightcenter/fighters/saeed-hosseini,Saeed Hosseini,,,,Iran,IR,,,76,,,Tae Kwon Do,https://images.tapology.com/letterbox_images/1050/default/00e.jpg?1530376438,2025-12-27T19:22:45.978302,https://www.tapology.com/fightcenter/fighters/saeed-hosseini,saeed-hosseini-616d5ef9d8a0.json
sako-chivitchian-the-psycho,https://www.tapology.com/fightcenter/fighters/sako-chivitchian-the-psycho,Sako Chivitchian,The Psycho,1984-Mar 11,1984-03-11,Armenian SSR,AM,"Glendale, California",Hayastan MMA,71,,,,https://images.tapology.com/letterbox_images/11609/default/09-Sako-Chivitchian-TUF-12-W.jpg?1291645403,2025-12-27T07:25:33.785937,https://www.tapology.com/fightcenter/fighters/sako-chivitchian-the-psycho,sako-chivitchian-the-psycho-0a8eca406d10.json
sal-woods,https://www.tapology.com/fightcenter/fighters/sal-woods,Sal Woods,,1985-Feb 05,1985-02-05,United States,US,"St. Charles, Missouri",CMMA Fighting Systems,71,,,,https://images.tapology.com/letterbox_images/315/default/wide.jpg?1275993171,2025-12-28T12:28:31.370905,https://www.tapology.com/fightcenter/fighters/sal-woods,sal-woods-9fb787a32429.json
sam-adkins-the-experience,https://www.tapology.com/fightcenter/fighters/sam-adkins-the-experience,Sam Adkins,The Experience,1965-Apr 26,1965-04-26,United States,US,USA,,75,,,Boxing,https://images.tapology.com/letterbox_images/1017/default/bbbb.png?1520198902,2025-12-27T05:38:46.912088,https://www.tapology.com/fightcenter/fighters/sam-adkins-the-experience,sam-adkins-the-experience-3fcc4821ab50.json
sam-alvey,https://www.tapology.com/fightcenter/fighters/sam-alvey,Sam Alvey,Smilin,1986-May 06,1986-05-06,United States,US,"Manitowoc, Wisconsin",Team Quest,74,75.5,,,https://images.tapology.com/letterbox_images/4272/default/Sam-Alvey-1.png?1548465073,2025-12-27T05:57:28.588732,https://www.tapology.com/fightcenter/fighters/sam-alvey,sam-alvey-dce00ea92ccf.json
sam-fulton,https://www.tapology.com/fightcenter/fighters/sam-fulton,Sam Fulton,,,,"Athens, Alabama",US,"Athens, Alabama",,74,,,,https://images.tapology.com/letterbox_images/1035/default/20140731105021_Picture13.jpg?1534700338,2025-12-27T16:16:15.579248,https://www.tapology.com/fightcenter/fighters/sam-fulton,sam-fulton-fd1cdbbbf748.json
sam-hoger-alaskan-assassin,https://www.tapology.com/fightcenter/fighters/sam-hoger-alaskan-assassin,Sam Hoger,Alaskan Assassin,1980-Jun 28,1980-06-28,United States,US,"Eagle River, Alaska",Hoger MMA,74,,,,https://images.tapology.com/letterbox_images/513/default/wide.jpg?1275993279,2025-12-27T19:20:18.158467,https://www.tapology.com/fightcenter/fighters/sam-hoger-alaskan-assassin,sam-hoger-alaskan-assassin-17a403bacd2a.json
sam-liera,https://www.tapology.com/fightcenter/fighters/sam-liera,Sam Liera,The Caveman,1983-Nov 26,1983-11-26,United States,US,"Stanton, California",Hardcore Fitness Center,70,,,,https://images.tapology.com/letterbox_images/1880/default/Liera-Sam-SF6-2.jpg?1277463797,2025-12-27T20:30:08.392290,https://www.tapology.com/fightcenter/fighters/sam-liera,sam-liera-91105d78b6f8.json
