ufcstats_fighter_id,ufcstats_url,name,record,dob,height_in,reach_in,stance,fetched_at
1d4bbaabd8b60173,http://ufcstats.com/fighter-details/1d4bbaabd8b60173,Stanislav Nedkov,12-2-0 (1 NC),1981-12-09,71.0,71.0,Orthodox,2026-02-24T04:57:13.568306+00:00
bc3876891e155bb5,http://ufcstats.com/fighter-details/bc3876891e155bb5,Stefan Klever,6-1-0,,,,Orthodox,2026-02-24T05:02:12.386942+00:00
d56bb6dff2ae77eb,http://ufcstats.com/fighter-details/d56bb6dff2ae77eb,Stefan Leko,0-3-0,1974-06-03,74.0,,Orthodox,2026-02-24T05:03:00.106816+00:00
348dff4e03bd18c6,http://ufcstats.com/fighter-details/348dff4e03bd18c6,Stefan Sekulic,12-4-0,1992-02-12,72.0,75.0,Southpaw,2026-02-24T04:57:45.248362+00:00
ebc1f40e00e0c481,http://ufcstats.com/fighter-details/ebc1f40e00e0c481,Stefan Struve,33-13-0,1988-02-18,83.0,84.0,Orthodox,2026-02-24T05:03:34.775582+00:00
c6a33ff198aaaeeb,http://ufcstats.com/fighter-details/c6a33ff198aaaeeb,Stephan Bonnar,15-9-0,1977-04-04,76.0,79.0,Orthodox,2026-02-24T05:02:33.611520+00:00
5e6294b37bbef029,http://ufcstats.com/fighter-details/5e6294b37bbef029,Stephanie Egger,8-5-0,1988-08-12,66.0,68.0,Orthodox,2026-02-24T04:58:46.990141+00:00
fee02819a271c050,http://ufcstats.com/fighter-details/fee02819a271c050,Stephanie Frausto,8-7-0,1990-09-20,62.0,61.0,Orthodox,2026-02-24T05:04:07.745773+00:00
1b35af4d1529adf6,http://ufcstats.com/fighter-details/1b35af4d1529adf6,Stephanie Luciano,7-2-1,1999-12-16,66.0,65.0,Orthodox,2026-02-24T04:57:10.464010+00:00
d44a84409bf0da64,http://ufcstats.com/fighter-details/d44a84409bf0da64,Stephanie Webber,2-2-0,,66.0,,,2026-02-24T05:02:59.049791+00:00
1cecc8fe6748a532,http://ufcstats.com/fighter-details/1cecc8fe6748a532,Stephen Bass,11-2-0,1982-11-14,69.0,,Orthodox,2026-02-24T04:57:12.778034+00:00
56ec58954158966a,http://ufcstats.com/fighter-details/56ec58954158966a,Stephen Ledbetter,8-3-0,1982-06-30,69.0,,Orthodox,2026-02-24T04:58:36.886220+00:00
ab7c212de9f66af0,http://ufcstats.com/fighter-details/ab7c212de9f66af0,Stephen Palling,11-7-1,1967-01-29,64.0,,,2026-02-24T05:01:41.134069+00:00
24d98df7556ac8af,http://ufcstats.com/fighter-details/24d98df7556ac8af,Stephen Regman,9-4-0,1991-08-05,71.0,76.0,Orthodox,2026-02-24T04:57:23.530288+00:00
4a28cb716c19157a,http://ufcstats.com/fighter-details/4a28cb716c19157a,Stephen Thompson,17-9-1,1983-02-11,72.0,75.0,Orthodox,2026-02-24T04:58:17.564866+00:00
a71ce6ff0b4a9dbb,http://ufcstats.com/fighter-details/a71ce6ff0b4a9dbb,Sterling Ford,15-7-0,1986-03-12,70.0,,,2026-02-24T05:01:32.412806+00:00
21b1132949f2a9b0,http://ufcstats.com/fighter-details/21b1132949f2a9b0,Steve Berger,21-23-2 (1 NC),1973-05-20,71.0,,Orthodox,2026-02-24T04:57:19.340832+00:00
e023fa2e648ea0f1,http://ufcstats.com/fighter-details/e023fa2e648ea0f1,Steve Bosse,12-2-0,1981-07-29,71.0,72.0,Orthodox,2026-02-24T05:03:18.079744+00:00
2f3f12002564bb55,http://ufcstats.com/fighter-details/2f3f12002564bb55,Steve Bruno,15-6-0,1981-11-03,70.0,,Orthodox,2026-02-24T04:57:37.685957+00:00
43612456979e5d5e,http://ufcstats.com/fighter-details/43612456979e5d5e,Steve Byrnes,6-1-0,1979-08-26,72.0,,Orthodox,2026-02-24T04:58:04.775833+00:00
f1f9e48a0d150757,http://ufcstats.com/fighter-details/f1f9e48a0d150757,Steve Cantwell,7-6-0,1986-12-08,74.0,75.0,Orthodox,2026-02-24T05:03:44.202917+00:00
32ab52e5de93092d,http://ufcstats.com/fighter-details/32ab52e5de93092d,Steve Erceg,13-4-0,1995-07-27,68.0,68.0,Orthodox,2026-02-24T04:57:43.097948+00:00
97cf1a2c7c5e7889,http://ufcstats.com/fighter-details/97cf1a2c7c5e7889,Steve Garcia,19-5-0,1992-05-22,72.0,75.0,Southpaw,2026-02-24T05:00:49.117138+00:00
99793cf88c5adeee,http://ufcstats.com/fighter-details/99793cf88c5adeee,Steve Hadsel,3-0-0,,68.0,,,2026-02-24T05:00:59.895548+00:00
ad047e3073a775f3,http://ufcstats.com/fighter-details/ad047e3073a775f3,Steve Jennum,2-3-0,1963-09-23,70.0,,Orthodox,2026-02-24T05:01:44.230974+00:00
6ece1d2ab1bed31d,http://ufcstats.com/fighter-details/6ece1d2ab1bed31d,Steve Judson,0-2-0,,71.0,,Orthodox,2026-02-24T04:59:14.636370+00:00
185fb0200a4605e6,http://ufcstats.com/fighter-details/185fb0200a4605e6,Steve Kennedy,24-8-0,1983-03-07,71.0,,Orthodox,2026-02-24T04:57:04.998226+00:00
6085ceb59087514b,http://ufcstats.com/fighter-details/6085ceb59087514b,Steve Lopez,13-6-1,1984-07-30,71.0,,Orthodox,2026-02-24T04:58:51.111923+00:00
3bc27ec15facbcf3,http://ufcstats.com/fighter-details/3bc27ec15facbcf3,Steve Mensing,9-13-2 (1 NC),1977-12-06,71.0,,Orthodox,2026-02-24T04:57:54.315383+00:00
6e92eb1242b46636,http://ufcstats.com/fighter-details/6e92eb1242b46636,Steve Montgomery,9-5-0,1990-12-19,76.0,,Southpaw,2026-02-24T04:59:14.019665+00:00
13e62d766b709aa6,http://ufcstats.com/fighter-details/13e62d766b709aa6,Steve Nelmark,2-1-0,,72.0,,Orthodox,2026-02-24T04:56:57.410026+00:00
0b5b6876c2a4723f,http://ufcstats.com/fighter-details/0b5b6876c2a4723f,Steve Steinbeiss,9-4-0,1981-05-05,75.0,75.0,Orthodox,2026-02-24T04:56:49.112843+00:00
6888e31ce88f5b17,http://ufcstats.com/fighter-details/6888e31ce88f5b17,Steve Vigneault,12-6-0,1978-02-14,70.0,,Orthodox,2026-02-24T04:59:00.175887+00:00
e56cee1ad697db04,http://ufcstats.com/fighter-details/e56cee1ad697db04,Steven Asplund,7-1-0,1998-07-16,77.0,78.0,Orthodox,2026-02-24T05:03:24.880978+00:00
3e514f437c51ce0a,http://ufcstats.com/fighter-details/3e514f437c51ce0a,Steven Graham,2-1-0,,73.0,,Orthodox,2026-02-24T04:57:57.069944+00:00
84512339473dd300,http://ufcstats.com/fighter-details/84512339473dd300,Steven Koslow,6-1-0,1997-01-22,67.0,69.0,Switch,2026-02-24T04:59:44.066237+00:00
69037fc7730e4225,http://ufcstats.com/fighter-details/69037fc7730e4225,Steven Nguyen,10-2-0,1993-05-19,71.0,73.0,Switch,2026-02-24T04:59:04.167055+00:00
b93c06d09d1c4ac0,http://ufcstats.com/fighter-details/b93c06d09d1c4ac0,Steven Peterson,19-11-0,1990-05-29,70.0,70.0,Orthodox,2026-02-24T05:02:06.394018+00:00
d188a3b817860ec6,http://ufcstats.com/fighter-details/d188a3b817860ec6,Steven Siler,29-16-0,1987-02-15,71.0,70.0,Orthodox,2026-02-24T05:02:52.510315+00:00
710d93f1508f7104,http://ufcstats.com/fighter-details/710d93f1508f7104,Stevie Lynch,5-2-0,,70.0,,Orthodox,2026-02-24T04:59:16.879547+00:00
31a13532e724ca2b,http://ufcstats.com/fighter-details/31a13532e724ca2b,Stevie Ray,23-9-0,1990-03-25,70.0,70.0,Southpaw,2026-02-24T04:57:40.711477+00:00
2bd98ab77a8daa75,http://ufcstats.com/fighter-details/2bd98ab77a8daa75,Stewart Nicoll,8-2-0,1996-04-11,65.0,65.0,Orthodox,2026-02-24T04:57:33.311098+00:00
d28dee5c705991df,http://ufcstats.com/fighter-details/d28dee5c705991df,Stipe Miocic,20-5-0,1982-08-19,76.0,80.0,Orthodox,2026-02-24T05:02:55.520044+00:00
206a7d47eb62170e,http://ufcstats.com/fighter-details/206a7d47eb62170e,Stoney Hale,5-3-0,1979-10-18,72.0,,,2026-02-24T04:57:17.718361+00:00
a474aade8eb3a8f0,http://ufcstats.com/fighter-details/a474aade8eb3a8f0,SuYoung You,16-3-0 (2 NC),1995-12-11,66.0,65.0,Orthodox,2026-02-24T05:01:25.237860+00:00
1dd1a3aacde66f72,http://ufcstats.com/fighter-details/1dd1a3aacde66f72,Sulangrangbo,10-4-0,2005-07-17,69.0,66.0,Southpaw,2026-02-24T04:57:13.802700+00:00
e70de1859b7ee78e,http://ufcstats.com/fighter-details/e70de1859b7ee78e,Sultan Aliev,15-3-0,1984-09-17,71.0,74.0,Orthodox,2026-02-24T05:03:28.094680+00:00
192520689012c7e4,http://ufcstats.com/fighter-details/192520689012c7e4,Suman Mokhtarian,8-5-0,1992-06-13,68.0,72.0,Orthodox,2026-02-24T04:57:07.349894+00:00
a0a625221e0dd339,http://ufcstats.com/fighter-details/a0a625221e0dd339,Sumit Kumar,8-1-0,2000-09-09,65.0,66.0,Orthodox,2026-02-24T05:01:16.920044+00:00
3cf18e01cb6cbde3,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,Sumudaerji,18-7-0,1996-01-20,68.0,72.0,Southpaw,2026-02-24T04:57:55.798161+00:00
6e0e977beb909837,http://ufcstats.com/fighter-details/6e0e977beb909837,Sung Bin Jo,9-1-0,1992-07-17,72.0,72.0,Orthodox,2026-02-24T04:59:12.624491+00:00
a851c35f58199231,http://ufcstats.com/fighter-details/a851c35f58199231,Syuri Kondo,6-3-0,1989-02-08,64.0,66.0,Orthodox,2026-02-24T05:01:35.920171+00:00
d31cbcdd7d69536d,http://ufcstats.com/fighter-details/d31cbcdd7d69536d,TJ Brown,17-11-0,1990-05-22,69.0,72.0,Switch,2026-02-24T05:02:56.755667+00:00
fa238ecfd048f7d8,http://ufcstats.com/fighter-details/fa238ecfd048f7d8,TJ Cook,13-5-0,1982-09-08,,,,2026-02-24T05:03:56.207366+00:00
c849740a3ff51931,http://ufcstats.com/fighter-details/c849740a3ff51931,TJ Dillashaw,18-5-0,1986-02-07,66.0,67.0,Orthodox,2026-02-24T05:02:36.814433+00:00
a26198ba5093147e,http://ufcstats.com/fighter-details/a26198ba5093147e,TJ Grant,21-5-0,1984-02-26,70.0,72.0,Orthodox,2026-02-24T05:01:21.058388+00:00
cd2e5a390821fb48,http://ufcstats.com/fighter-details/cd2e5a390821fb48,TJ Laramie,12-5-0,1997-10-15,66.0,66.0,Orthodox,2026-02-24T05:02:46.189034+00:00
d25b93992f285953,http://ufcstats.com/fighter-details/d25b93992f285953,TJ O'Brien,20-8-0,1987-01-01,74.0,,Orthodox,2026-02-24T05:02:55.236930+00:00
8f2939f5fd9cca1e,http://ufcstats.com/fighter-details/8f2939f5fd9cca1e,TJ Waldburger,16-9-0,1988-04-25,71.0,75.0,Orthodox,2026-02-24T04:59:58.769100+00:00
d25240135aee03e5,http://ufcstats.com/fighter-details/d25240135aee03e5,Tabatha Ricci,12-3-0,1995-02-21,61.0,61.0,Orthodox,2026-02-24T05:02:55.140125+00:00
49e7e05f902479ca,http://ufcstats.com/fighter-details/49e7e05f902479ca,Tadao Yasuda,2-4-0,1963-10-09,76.0,,Orthodox,2026-02-24T04:58:16.089245+00:00
9a2d3567abc02e34,http://ufcstats.com/fighter-details/9a2d3567abc02e34,Tae Hyun Bang,18-10-0,1983-04-15,69.0,71.0,Switch,2026-02-24T05:01:06.737511+00:00
de99da2c0d18d34a,http://ufcstats.com/fighter-details/de99da2c0d18d34a,Tae Hyun Lee,1-2-0,1975-01-17,78.0,,Orthodox,2026-02-24T05:03:16.033284+00:00
6aae253467e8f9ce,http://ufcstats.com/fighter-details/6aae253467e8f9ce,Tafon Nchukwi,6-4-0,1994-10-14,72.0,77.0,Orthodox,2026-02-24T04:59:07.389733+00:00
f00ac08ab056af5d,http://ufcstats.com/fighter-details/f00ac08ab056af5d,Tagir Ulanbekov,17-3-0,1991-08-07,67.0,70.0,Southpaw,2026-02-24T05:03:42.098849+00:00
2efbc83a6b9b7f86,http://ufcstats.com/fighter-details/2efbc83a6b9b7f86,Tai Bowden,1-1-0,,71.0,,,2026-02-24T04:57:37.340213+00:00
c62fbc117d57b943,http://ufcstats.com/fighter-details/c62fbc117d57b943,Tai Tuivasa,15-9-0,1993-03-16,74.0,75.0,Southpaw,2026-02-24T05:02:33.559274+00:00
c7ac79839e86ce33,http://ufcstats.com/fighter-details/c7ac79839e86ce33,Taiei Kin,6-3-0,1970-07-08,71.0,,Orthodox,2026-02-24T05:02:35.881212+00:00
5b08af4fbc987f9c,http://ufcstats.com/fighter-details/5b08af4fbc987f9c,Taiga Iwasaki,9-2-0,1997-07-07,73.0,73.0,Orthodox,2026-02-24T04:58:41.907931+00:00
f7467152fd9f18a2,http://ufcstats.com/fighter-details/f7467152fd9f18a2,Taila Santos,19-3-0,1993-06-22,66.0,68.0,Orthodox,2026-02-24T05:03:52.592756+00:00
2c5f5749569eef66,http://ufcstats.com/fighter-details/2c5f5749569eef66,Tainara Lisboa,7-4-0,1991-03-02,67.0,67.0,Orthodox,2026-02-24T04:57:34.422543+00:00
7498b3ac79a3b948,http://ufcstats.com/fighter-details/7498b3ac79a3b948,Taiyilake Nueraji,12-1-0 (1 NC),2001-01-12,74.0,75.0,Southpaw,2026-02-24T04:59:21.798410+00:00
6b8f28da9a483049,http://ufcstats.com/fighter-details/6b8f28da9a483049,Takafumi Otsuka,22-13-2,1986-08-22,66.0,,Orthodox,2026-02-24T04:59:09.031513+00:00
7139cd2ae4bf6a29,http://ufcstats.com/fighter-details/7139cd2ae4bf6a29,Takahiro Oba,5-7-1,1976-08-14,68.0,,Southpaw,2026-02-24T04:59:17.167893+00:00
3be081c29bf734d9,http://ufcstats.com/fighter-details/3be081c29bf734d9,Takanori Gomi,35-14-0 (1 NC),1978-09-22,67.0,70.0,Southpaw,2026-02-24T04:57:54.673515+00:00
8abac218746e04ca,http://ufcstats.com/fighter-details/8abac218746e04ca,Takashi Sato,16-7-0,1990-06-09,70.0,73.0,Southpaw,2026-02-24T04:59:53.565320+00:00
06c60fc2c8dcd7bd,http://ufcstats.com/fighter-details/06c60fc2c8dcd7bd,Takashi Sugiura,1-3-0,1970-05-31,71.0,,Southpaw,2026-02-24T04:56:43.840237+00:00
ae4343d29c68e9d0,http://ufcstats.com/fighter-details/ae4343d29c68e9d0,Takayo Hashi,15-6-1,1977-10-02,64.0,,Orthodox,2026-02-24T05:01:46.197119+00:00
32541eb5d12668b4,http://ufcstats.com/fighter-details/32541eb5d12668b4,Takayuki Okada,3-3-2,1973-05-08,73.0,,Orthodox,2026-02-24T04:57:42.252960+00:00
276c60b14b571dd4,http://ufcstats.com/fighter-details/276c60b14b571dd4,Takenori Sato,19-11-7 (1 NC),1985-06-08,70.0,,Southpaw,2026-02-24T04:57:27.443296+00:00
1d76f07ffdd765c2,http://ufcstats.com/fighter-details/1d76f07ffdd765c2,Takeru Uchida,6-1-0,2002-09-30,65.0,68.0,Southpaw,2026-02-24T04:57:13.618179+00:00
a61a0cd2829e5d4e,http://ufcstats.com/fighter-details/a61a0cd2829e5d4e,Takeshi Inoue,23-10-0,1980-03-18,68.0,,,2026-02-24T05:01:29.580666+00:00
d1d20e651e6cbc02,http://ufcstats.com/fighter-details/d1d20e651e6cbc02,Takeshi Yamazaki,15-12-3,1977-05-25,68.0,,Southpaw,2026-02-24T05:02:53.270060+00:00
48e093ea1f43a053,http://ufcstats.com/fighter-details/48e093ea1f43a053,Takeya Mizugaki,21-11-2,1983-12-16,67.0,69.0,Orthodox,2026-02-24T04:58:13.738823+00:00
d35298b6df168456,http://ufcstats.com/fighter-details/d35298b6df168456,Talita Alencar,7-1-1,1990-10-17,61.0,58.0,Orthodox,2026-02-24T05:02:57.092977+00:00
5b2325cd70dbe2ea,http://ufcstats.com/fighter-details/5b2325cd70dbe2ea,Talita Bernardo,6-4-0,1987-03-04,64.0,68.0,Orthodox,2026-02-24T04:58:42.566002+00:00
17923f676f100e16,http://ufcstats.com/fighter-details/17923f676f100e16,Tallison Teixeira,9-1-0,1999-12-07,79.0,83.0,Orthodox,2026-02-24T04:57:01.752509+00:00
eff47295daf721a6,http://ufcstats.com/fighter-details/eff47295daf721a6,Tamdan McCrory,14-5-0,1986-11-05,76.0,76.0,Switch,2026-02-24T05:03:41.674940+00:00
4f3064faf17aa711,http://ufcstats.com/fighter-details/4f3064faf17aa711,Tamires Vidal,7-4-0,1998-07-27,66.0,68.0,Orthodox,2026-02-24T04:58:25.526590+00:00
87911d22a79d3203,http://ufcstats.com/fighter-details/87911d22a79d3203,Taneisha Tennant,5-1-0,1989-06-15,67.0,70.0,Orthodox,2026-02-24T04:59:48.730085+00:00
04c8b08b16a5b99e,http://ufcstats.com/fighter-details/04c8b08b16a5b99e,Tanner Boser,21-10-1,1991-08-02,74.0,75.0,Orthodox,2026-02-24T04:56:41.317389+00:00
0749d968e932df53,http://ufcstats.com/fighter-details/0749d968e932df53,Tarec Saffiedine,16-7-0,1986-09-06,70.0,70.0,Switch,2026-02-24T04:56:44.931363+00:00
3a524c6700addc24,http://ufcstats.com/fighter-details/3a524c6700addc24,Tateki Matsuda,13-8-0,1986-02-27,67.0,,Orthodox,2026-02-24T04:57:52.844390+00:00
b08012bbe542592a,http://ufcstats.com/fighter-details/b08012bbe542592a,Tatiana Suarez,12-1-0,1990-12-19,65.0,66.0,Southpaw,2026-02-24T05:01:49.923400+00:00
4461d7e47375a895,http://ufcstats.com/fighter-details/4461d7e47375a895,Tatsuro Taira,18-1-0,2000-01-27,67.0,70.0,Orthodox,2026-02-24T04:58:06.356760+00:00
17615148dd4be6f6,http://ufcstats.com/fighter-details/17615148dd4be6f6,Tatsuya Ando,14-4-1,1990-04-26,64.0,68.0,Southpaw,2026-02-24T04:57:00.984919+00:00
243b07fc65ccbb16,http://ufcstats.com/fighter-details/243b07fc65ccbb16,Tatsuya Iwasaki,0-1-0,1969-06-20,69.0,,Orthodox,2026-02-24T04:57:22.864916+00:00
80d918336163b80c,http://ufcstats.com/fighter-details/80d918336163b80c,Tatsuya Kawajiri,36-11-2,1978-05-08,67.0,69.0,Orthodox,2026-02-24T04:59:40.041211+00:00
478c8706bdb92440,http://ufcstats.com/fighter-details/478c8706bdb92440,Tatsuya Mizuno,16-12-1,1981-06-02,73.0,,Southpaw,2026-02-24T04:58:11.918441+00:00
cc4e571964b084d4,http://ufcstats.com/fighter-details/cc4e571964b084d4,Tatsuya Saika,11-5-0,1990-09-18,72.0,73.0,Orthodox,2026-02-24T05:02:43.545543+00:00
552b09cbf13b6328,http://ufcstats.com/fighter-details/552b09cbf13b6328,Taylor Johnson,5-1-0,1990-11-09,72.0,74.0,Switch,2026-02-24T04:58:34.129613+00:00
8b1ed83b02303075,http://ufcstats.com/fighter-details/8b1ed83b02303075,Taylor Lapilus,21-4-0,1992-04-08,66.0,73.0,Southpaw,2026-02-24T04:59:53.876330+00:00
26927dab41dbd5fc,http://ufcstats.com/fighter-details/26927dab41dbd5fc,Taylor Moore,10-5-0,1993-10-16,70.0,70.0,Southpaw,2026-02-24T04:57:25.464717+00:00
c5ec23983dc2d8f4,http://ufcstats.com/fighter-details/c5ec23983dc2d8f4,Taylor Roberts,3-12-0,,71.0,,,2026-02-24T05:02:32.838866+00:00
ef44e4ea9050f2ea,http://ufcstats.com/fighter-details/ef44e4ea9050f2ea,Te Edwards,6-3-0,1990-09-11,68.0,72.0,Orthodox,2026-02-24T05:03:40.788486+00:00
68c4ca70067bf282,http://ufcstats.com/fighter-details/68c4ca70067bf282,Tebaris Gordon,3-1-0,1988-07-19,73.0,,Orthodox,2026-02-24T04:59:01.703134+00:00
31ef8b67e13495b3,http://ufcstats.com/fighter-details/31ef8b67e13495b3,Tecia Pennington,15-8-0,1989-08-16,61.0,60.0,Orthodox,2026-02-24T04:57:41.447631+00:00
b63e800c18e011b5,http://ufcstats.com/fighter-details/b63e800c18e011b5,Tedd Williams,7-1-0,1969-12-19,73.0,,Orthodox,2026-02-24T05:02:00.144183+00:00
a373085066dbfb54,http://ufcstats.com/fighter-details/a373085066dbfb54,Teddy Ash,14-5-0,1989-12-27,73.0,73.0,Switch,2026-02-24T05:01:24.555631+00:00
8f4eeaf7a0df7c1a,http://ufcstats.com/fighter-details/8f4eeaf7a0df7c1a,Teemu Packalen,8-3-0,1987-05-22,73.0,75.0,Orthodox,2026-02-24T04:59:59.281654+00:00
96eff1a628adcc7f,http://ufcstats.com/fighter-details/96eff1a628adcc7f,Teila Tuli,0-1-0,1969-06-14,72.0,,Orthodox,2026-02-24T05:00:41.162271+00:00
59c438c81fbf3ece,http://ufcstats.com/fighter-details/59c438c81fbf3ece,Tereza Bleda,7-2-0,2001-11-30,69.0,71.0,Orthodox,2026-02-24T04:58:40.483352+00:00
809bd1a871491508,http://ufcstats.com/fighter-details/809bd1a871491508,Terrance McKinney,17-8-0,1994-09-15,70.0,73.0,Switch,2026-02-24T04:59:39.614634+00:00
a78f7a9135eb6249,http://ufcstats.com/fighter-details/a78f7a9135eb6249,Terrance Saeteurn,8-2-0,1995-05-30,66.0,67.0,Orthodox,2026-02-24T05:01:34.211212+00:00
85df85a4e276c90e,http://ufcstats.com/fighter-details/85df85a4e276c90e,Terrell Brown,3-1-0,1983-04-13,,,,2026-02-24T04:59:45.907699+00:00
f3ca6908f78efebe,http://ufcstats.com/fighter-details/f3ca6908f78efebe,Terrence Mitchell,14-4-0,1989-12-30,70.0,74.0,Orthodox,2026-02-24T05:03:47.369370+00:00
ba5e253af86db1a8,http://ufcstats.com/fighter-details/ba5e253af86db1a8,Terrion Ware,17-9-0,1986-03-31,68.0,71.0,Orthodox,2026-02-24T05:02:09.967109+00:00
33011768c3c4dc9a,http://ufcstats.com/fighter-details/33011768c3c4dc9a,Terry Etim,16-5-0,1986-01-11,73.0,73.0,Orthodox,2026-02-24T04:57:43.974632+00:00
6a92caba39b64752,http://ufcstats.com/fighter-details/6a92caba39b64752,Terry Martin,23-11-0,1980-10-10,68.0,71.0,Orthodox,2026-02-24T04:59:07.403440+00:00
88cd34d836b4ebcd,http://ufcstats.com/fighter-details/88cd34d836b4ebcd,Teruto Ishihara,10-7-2,1991-07-23,67.0,69.0,Southpaw,2026-02-24T04:59:50.819056+00:00
542db012217ecb83,http://ufcstats.com/fighter-details/542db012217ecb83,Tetsuji Kato,20-10-0,1977-12-05,,,Orthodox,2026-02-24T04:58:32.698864+00:00
505934897b8b4824,http://ufcstats.com/fighter-details/505934897b8b4824,Thaddeus Luster,0-1-0,,75.0,,,2026-02-24T04:58:27.179607+00:00
cfb65863d5099327,http://ufcstats.com/fighter-details/cfb65863d5099327,Thales Leites,28-9-0,1981-09-06,73.0,78.0,Orthodox,2026-02-24T05:02:49.463643+00:00
882b3f5a0774d575,http://ufcstats.com/fighter-details/882b3f5a0774d575,Thanh Le,6-1-0,1985-08-28,69.0,74.0,Orthodox,2026-02-24T04:59:49.662092+00:00
40f3cb27fc7305a1,http://ufcstats.com/fighter-details/40f3cb27fc7305a1,Themba Gorimbo,14-6-0,1991-01-23,73.0,77.0,Orthodox,2026-02-24T04:57:59.536919+00:00
8a213af406eb2dd4,http://ufcstats.com/fighter-details/8a213af406eb2dd4,Theo Haig,6-1-0,1996-08-23,74.0,77.0,Orthodox,2026-02-24T04:59:52.789492+00:00
8aabef76351401d0,http://ufcstats.com/fighter-details/8aabef76351401d0,Theo Rlayang,5-1-0,1994-08-10,67.0,65.0,Orthodox,2026-02-24T04:59:53.310487+00:00
31ee470ef5dc8d7f,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,Thiago Alves,23-15-0,1983-10-03,69.0,70.0,Orthodox,2026-02-24T04:57:41.452064+00:00
d945aae53e3e54e6,http://ufcstats.com/fighter-details/d945aae53e3e54e6,Thiago Moises,19-9-0,1995-03-23,69.0,70.0,Orthodox,2026-02-24T05:03:10.160926+00:00
c1a5d3843596df92,http://ufcstats.com/fighter-details/c1a5d3843596df92,Thiago Perpetuo,9-4-1,1987-12-14,70.0,,Orthodox,2026-02-24T05:02:24.669677+00:00
dea070ed4a2a8281,http://ufcstats.com/fighter-details/dea070ed4a2a8281,Thiago Santos,22-11-0,1984-01-07,74.0,76.0,Orthodox,2026-02-24T05:03:16.269094+00:00
2924886ee9c4c527,http://ufcstats.com/fighter-details/2924886ee9c4c527,Thiago Silva,19-6-0 (2 NC),1982-11-12,74.0,74.0,Orthodox,2026-02-24T04:57:29.850917+00:00
8a59d346dc976a10,http://ufcstats.com/fighter-details/8a59d346dc976a10,Thiago Tavares,21-7-1,1984-11-08,67.0,70.0,Orthodox,2026-02-24T04:59:53.052548+00:00
51e86de150ee8be6,http://ufcstats.com/fighter-details/51e86de150ee8be6,Thibault Gouti,12-5-0,1987-02-27,70.0,72.0,Orthodox,2026-02-24T04:58:30.083970+00:00
2b074403b7c6cdb4,http://ufcstats.com/fighter-details/2b074403b7c6cdb4,Thomas Almeida,22-5-0,1991-07-31,67.0,70.0,Southpaw,2026-02-24T04:57:32.039533+00:00
d060014a5a039829,http://ufcstats.com/fighter-details/d060014a5a039829,Thomas Campbell,3-3-0,,,,,2026-02-24T05:02:50.364575+00:00
a11a6ee8eeb03c18,http://ufcstats.com/fighter-details/a11a6ee8eeb03c18,Thomas Denny,27-21-1,1971-04-19,70.0,,Orthodox,2026-02-24T05:01:18.268381+00:00
8567466ae167216b,http://ufcstats.com/fighter-details/8567466ae167216b,Thomas Diagne,6-6-1,1983-09-03,73.0,,,2026-02-24T04:59:45.183553+00:00
e7f51d9f9e9259e7,http://ufcstats.com/fighter-details/e7f51d9f9e9259e7,Thomas Gifford,14-9-0 (2 NC),1992-07-26,73.0,75.0,Orthodox,2026-02-24T05:03:29.014744+00:00
989be26791d0aad4,http://ufcstats.com/fighter-details/989be26791d0aad4,Thomas Longacre,6-1-0,,69.0,,Orthodox,2026-02-24T05:00:54.344269+00:00
dda67d7d3df6b406,http://ufcstats.com/fighter-details/dda67d7d3df6b406,Thomas Paull,11-4-0,1994-10-15,67.0,67.0,Orthodox,2026-02-24T05:03:14.932118+00:00
764d39074a352e33,http://ufcstats.com/fighter-details/764d39074a352e33,Thomas Petersen,10-4-0,1995-03-30,73.0,74.0,Southpaw,2026-02-24T04:59:24.630081+00:00
ea398c802d9998ee,http://ufcstats.com/fighter-details/ea398c802d9998ee,Thomas Ramirez,0-1-0,,73.0,,Sideways,2026-02-24T05:03:32.167070+00:00
8ce87f7e3a9baed2,http://ufcstats.com/fighter-details/8ce87f7e3a9baed2,Tiago dos Santos e Silva,20-7-2 (1 NC),1987-04-12,69.0,70.0,Orthodox,2026-02-24T04:59:55.830171+00:00
ca743f96dd2063d5,http://ufcstats.com/fighter-details/ca743f96dd2063d5,Tiffany Masters,2-1-0,1994-07-31,63.0,65.0,Orthodox,2026-02-24T05:02:39.143017+00:00
cb6783c39c01d896,http://ufcstats.com/fighter-details/cb6783c39c01d896,Tiki Ghosn,10-7-1,1977-02-09,70.0,,Orthodox,2026-02-24T05:02:40.899725+00:00
c80095f6092271a7,http://ufcstats.com/fighter-details/c80095f6092271a7,Tim Boetsch,21-13-0,1981-01-28,72.0,74.0,Orthodox,2026-02-24T05:02:36.600256+00:00
b80ea4880f25c187,http://ufcstats.com/fighter-details/b80ea4880f25c187,Tim Caron,7-1-0 (1 NC),1987-07-24,73.0,,Orthodox,2026-02-24T05:02:03.558987+00:00
6ca68b636fbc1f18,http://ufcstats.com/fighter-details/6ca68b636fbc1f18,Tim Catalfo,4-2-0,,71.0,,Orthodox,2026-02-24T04:59:10.234989+00:00
