uuid,promotion_id,promotions,links,strength
475810bc-fca2-5028-9c98-9eac0ec020ea,4907,Hitman Fight League,https://www.tapology.com/fightcenter/promotions/4907-hitman-fight-league-hfl,0.701591
14cfdf75-8c69-58cd-9a1f-fb1b85a94c80,5109,Holywings Sports Show,https://www.tapology.com/fightcenter/promotions/5109-holywings-sports-show-hss,0.672534
1160db8f-2421-5064-b1cd-66403d80e117,6240,Holzken Fight Night,https://www.tapology.com/fightcenter/promotions/6240-holzken-fight-night-hfn,0.687006
8037a698-401c-52b2-b08b-ea288749ef73,5097,Home Boxing Promotion,https://www.tapology.com/fightcenter/promotions/5097-home-boxing-promotion-hbp,0.686273
7de6c2b2-662e-59df-8033-eec2c8100de0,4487,Homegrown Fight Night,https://www.tapology.com/fightcenter/promotions/4487-homegrown-fight-night-hg,0.728442
cd6bcd82-6f51-5fb2-ad65-1fae86ccfafc,5240,Hope and Glory Boxing,https://www.tapology.com/fightcenter/promotions/5240-hope-and-glory-boxing-hgb,0.694262
5ccf29d1-f2dc-5f5e-b174-5756a790a7ef,5138,Hopwood Fight Centre,https://www.tapology.com/fightcenter/promotions/5138-hopwood-fight-centre-hfc,0.699139
ffc88fab-9567-5b94-b388-85775854e2c5,5645,House of Pain Boxing Promotions,https://www.tapology.com/fightcenter/promotions/5645-house-of-pain-boxing-promotions-hopbp,0.696425
6c13334e-811c-5761-adb5-94caa32d9c0b,4832,Hungarian Fighting League,https://www.tapology.com/fightcenter/promotions/4832-hungarian-fighting-league-hfl,0.691994
df418fcc-4493-5199-9bc4-20412fdb2357,6430,Huron BJJ,https://www.tapology.com/fightcenter/promotions/6430-huron-bjj-hbjj,0.723061
034da59a-9e4e-51a1-96ed-3dd421511b8d,5724,Hurricane Fighting Championship,https://www.tapology.com/fightcenter/promotions/5724-hurricane-fighting-championship-hfc,0.663887
96730b4d-6afa-53e1-89a5-43910814ebd8,5340,Husky Fat Promotions,https://www.tapology.com/fightcenter/promotions/5340-husky-fat-promotions-hfp,0.676191
0f1e9f22-4308-543a-b6be-aaab50f82de8,5749,Hybrid Fight Club,https://www.tapology.com/fightcenter/promotions/5749-hybrid-fight-club-hfc,0.688207
bd3dba0c-80d5-58d4-a8f0-99596c145e17,6097,Hybrid Fighting Championship,https://www.tapology.com/fightcenter/promotions/6097-hybrid-fighting-championship-hfc,0.737252
84755f97-d1c5-5aa1-ba8a-5ab8d5fecb88,4843,Hybrid MMA,https://www.tapology.com/fightcenter/promotions/4843-hybrid-mma-hmma,0.703947
ea2af871-5008-500b-9210-b1612ec954d7,5276,Hybrid MMA,https://www.tapology.com/fightcenter/promotions/5276-hybrid-mma-hmma,0.703947
e0dfd9b7-053c-5918-a9b2-8be8eedcdd56,5401,Hype Boxing,https://www.tapology.com/fightcenter/promotions/5401-hype-boxing-hb,0.703478
7725fb69-1f60-5df8-be1d-cedc2aa89442,4443,Hype Fighting Championship,https://www.tapology.com/fightcenter/promotions/4443-hype-fighting-championship-hfc,0.697847
cc10cd9b-3d72-53d8-87c4-ed7eaf76e281,6074,Hyperstrike FC,https://www.tapology.com/fightcenter/promotions/6074-hyperstrike-fc-hsfc,0.735514
2d095e9f-6d54-5172-841a-addce2a7f8fe,4836,IFC Fight Night,https://www.tapology.com/fightcenter/promotions/4836-ifc-fight-night-ifcfn,0.662715
72d29ecd-35e9-5839-873e-172ab1192a4a,5525,IKBC Promotions,https://www.tapology.com/fightcenter/promotions/5525-ikbc-promotions-ikbc,0.700469
8cbf1deb-6b75-5022-bd07-afc7dc91a43b,6236,IPA Combat League,https://www.tapology.com/fightcenter/promotions/6236-ipa-combat-league-ipacl,0.695142
979fa639-a113-53bf-9f1e-0c653c91dec7,5759,ITK Boxing,https://www.tapology.com/fightcenter/promotions/5759-itk-boxing-itkb,0.724705
f7ecacc1-ce37-5afc-8fb1-545aa5818063,5785,Ibarra Boxing Promotions,https://www.tapology.com/fightcenter/promotions/5785-ibarra-boxing-promotions-ibp,0.68141
f7187c58-c232-5592-b41a-16ff2fd794d1,5838,Ice Cage Fighting,https://www.tapology.com/fightcenter/promotions/5838-ice-cage-fighting-icf,0.680812
99eb6382-2b64-5254-b974-66f3c0752c96,5323,Icoaraci Fight Combat,https://www.tapology.com/fightcenter/promotions/5323-icoaraci-fight-combat-ifc,0.687118
00fba71f-8d50-510a-96e6-28ad56ccf029,5304,Ilanga Boxing Promotions,https://www.tapology.com/fightcenter/promotions/5304-ilanga-boxing-promotions-ibp,0.731428
bcf11158-f036-53c2-b298-f256a1934868,6422,Iligan Beatdown,https://www.tapology.com/fightcenter/promotions/6422-iligan-beatdown-ib,0.676216
64cf8c15-25c4-5107-a6d0-f4ef5c5c977b,5747,Ilocandia Muay Thai Fighters League,https://www.tapology.com/fightcenter/promotions/5747-ilocandia-muay-thai-fighters-league-imtfl,0.675616
98e83de0-1b3f-565d-b45c-df5c80341e15,5093,Imbituva Fight Championship,https://www.tapology.com/fightcenter/promotions/5093-imbituva-fight-championship-ifc,0.671392
51f5ac4c-9818-5428-887f-e3b243763b74,5161,Immortal Champions UK,https://www.tapology.com/fightcenter/promotions/5161-immortal-champions-uk-icuk,0.693113
61a7a441-f873-57fb-9718-9b4f2ac28450,4584,Impact Championship,https://www.tapology.com/fightcenter/promotions/4584-impact-championship-icc,0.698559
e6f71d4c-c06b-5326-b964-2c522083dbdd,5784,Impacto Fight Night,https://www.tapology.com/fightcenter/promotions/5784-impacto-fight-night-ifn,0.700525
30d718dc-dbb9-54ad-91d0-115b00b580b2,5496,Impacto Promotions,https://www.tapology.com/fightcenter/promotions/5496-impacto-promotions-ip,0.703234
a02b652e-faa0-544a-8f9f-e994a24060cc,4627,Imperial XL Promotions,https://www.tapology.com/fightcenter/promotions/4627-imperial-xl-promotions-ixlp,0.665219
f976ae4d-8479-55b7-ac18-a1fe4e464618,4845,Imperium MMA,https://www.tapology.com/fightcenter/promotions/4845-imperium-mma-imma,0.734618
8bd1b511-7ca4-5366-9610-d16d0e3adfe3,4698,Impulso Deportivo,https://www.tapology.com/fightcenter/promotions/4698-impulso-deportivo-id,0.709186
d39bc065-672d-5876-b018-0a8b6b33a0bf,5280,Indian Pro Boxing League,https://www.tapology.com/fightcenter/promotions/5280-indian-pro-boxing-league-ipbl,0.702328
64b0cdad-eab4-599d-b74a-2d39f8791e02,6345,Infinite Championship,https://www.tapology.com/fightcenter/promotions/6345-infinite-championship-ic,0.670012
78f1e3f3-3248-5a63-b956-d0a0d73b4608,6340,Infinite Heart Muay Thai Series,https://www.tapology.com/fightcenter/promotions/6340-infinite-heart-muay-thai-series-ihmts,0.665765
813093a0-aaf3-55d0-a278-4dd1d6e911e0,5944,Infinitus Fight Night,https://www.tapology.com/fightcenter/promotions/5944-infinitus-fight-night-ifn,0.69448
26a47448-5f32-5375-888b-905ddded1e6c,6100,Infinity Muay Thai,https://www.tapology.com/fightcenter/promotions/6100-infinity-muay-thai-imt,0.684674
dfd26986-c61c-5058-9970-efe14c1ffa80,5758,Influence Fight Club,https://www.tapology.com/fightcenter/promotions/5758-influence-fight-club-ifc,0.723526
91e4e19d-677e-5fa6-b86b-b4fd21486a51,4937,Influencer Fight League,https://www.tapology.com/fightcenter/promotions/4937-influencer-fight-league-ifl,0.66535
42b6535a-5db3-5d8e-b974-9a477d0e0464,4725,Inhoaiba Fight Combat,https://www.tapology.com/fightcenter/promotions/4725-inhoaiba-fight-combat-ifc,0.67682
94c6d5d6-73ed-53e0-80bd-127124274b97,4578,Inmortal League MMA,https://www.tapology.com/fightcenter/promotions/4578-immortal-league-mma-ilmma,0.725502
1e3cdd42-b585-5eaf-81e9-aee7560c66c9,6198,Inove Kombat,https://www.tapology.com/fightcenter/promotions/6198-inove-kombat-ik,0.688085
20044b27-a83c-5233-b487-5da642668e27,5055,Insane Boxing Promotions,https://www.tapology.com/fightcenter/promotions/5055-insane-boxing-promotions-ibp,0.717012
a073675c-a20b-54ba-b101-acf127438412,6453,Integra Fight League,https://www.tapology.com/fightcenter/promotions/6453-integra-fight-league-ifl,0.692466
a1b6b244-a522-5440-a2fd-1a559859ece6,4536,Intense Fight Championship,https://www.tapology.com/fightcenter/promotions/4536-intense-fight-championship-ifc,0.687364
05a29df9-0a48-5da8-baec-103a042a930f,5005,Inter Warrior Combat,https://www.tapology.com/fightcenter/promotions/5005-inter-warrior-combat-iwc,0.667437
a68543db-c1e5-5bf9-bc53-d4da8a5b8806,6352,International Baekho Battle,https://www.tapology.com/fightcenter/promotions/6352-baekho-battle-bb,0.668751
aa1d3ca7-bdde-570a-bec2-aa44422bf9dc,5449,International Boxing Association,https://www.tapology.com/fightcenter/promotions/5449-international-boxing-association-iba,0.679771
dcb38991-86f2-587d-883d-0e9ec428e55f,4860,International Boxing Promotions,https://www.tapology.com/fightcenter/promotions/4860-international-boxing-promotions-ibp,0.726701
9768300d-609f-57fb-8a36-d504479bd3f3,6342,International Brawling Championship,https://www.tapology.com/fightcenter/promotions/6342-international-brawling-championship-ibc,0.714482
56acfa03-2690-5424-826f-d3babb898c1c,5670,International Coliseum Championship,https://www.tapology.com/fightcenter/promotions/5670-international-coliseum-championship-icc,0.732917
c12ec8a9-7b1b-55bc-96ba-0949d5fbaf46,4825,International Fighting Cup,https://www.tapology.com/fightcenter/promotions/4825-international-fighting-cup-ifc,0.700048
54671ed7-3d7b-53e6-9710-ec6965bf3246,5074,International Fighting Tournament,https://www.tapology.com/fightcenter/promotions/5074-international-fighting-tournament-ift,0.704023
335b3b90-6e43-5280-a760-d26f94ddf2df,5049,International Golden Champions,https://www.tapology.com/fightcenter/promotions/5049-international-golden-champions-igc,0.715129
69c3b9d3-5f02-53a3-a8dc-8d493a2a1c09,4450,International Mixed Martial Arts Federation of Australia,https://www.tapology.com/fightcenter/promotions/4450-international-mixed-martial-arts-federation-of-australia-immafa,0.698614
e54d2187-e629-5383-8a96-cdb36a61d625,4560,Inverse Fighting Association,https://www.tapology.com/fightcenter/promotions/4560-inverse-fighting-association-ifa,0.70425
c4243938-05f2-5e44-91fc-8ca51ddac848,4884,Invictos Fighting Championship,https://www.tapology.com/fightcenter/promotions/4884-invictos-fighting-championship-ifc,0.71677
b794cd40-0f9f-5382-9298-9676af1ec0bd,6436,Invictus Federation,https://www.tapology.com/fightcenter/promotions/6436-invictus-federation-if,0.697226
dfac1605-35fd-5c4e-a39d-1fad1ac41b7d,5864,Invincible Fighting Championship,https://www.tapology.com/fightcenter/promotions/5864-invincible-fighting-championship-ifc,0.738325
bfe0b209-c67d-50bf-8ea0-0b1db7b45937,5588,Ipaussu Fight Combat,https://www.tapology.com/fightcenter/promotions/5588-ipaussu-fight-combat-ifc,0.725113
1c8d7640-c4b6-5407-ac35-23d1b82b1f50,4422,Ipixuna Fight Champions,https://www.tapology.com/fightcenter/promotions/4422-ipixuna-fight-champions-ifc,0.676665
ccb1445e-ae8e-5ecd-8aa8-0deeb615ba45,5480,Ippon Shobu Fight Night,https://www.tapology.com/fightcenter/promotions/5480-ippon-shobu-fight-night-isfn,0.680136
d8c742e1-1e20-5270-89f8-fd21c1a15bca,5843,Iquitos Fighter Combat,https://www.tapology.com/fightcenter/promotions/5843-iquitos-fighter-combat-ifc,0.683448
92bd0c44-b339-5df6-b561-757409248340,5558,Irfin Promotions,https://www.tapology.com/fightcenter/promotions/5558-irfin-promotions-ip,0.731633
33ee9fe4-0033-5633-9719-5bfc5d1733ae,5067,Iron Box Promotions,https://www.tapology.com/fightcenter/promotions/5067-iron-box-promotions-ibp,0.701639
7eaf40e0-d014-598d-a01f-29b4d4afc75f,5112,Iron Combat Sports,https://www.tapology.com/fightcenter/promotions/5112-iron-combat-sports-ics,0.679749
a51fab51-fd4a-5ced-97eb-e8a3f2251071,4706,Iron Fight Night,https://www.tapology.com/fightcenter/promotions/4706-iron-fight-night-ifn,0.683635
f7ae2fba-eedf-571c-8433-d74e50e79116,5644,Iron Jaws,https://www.tapology.com/fightcenter/promotions/5644-iron-jaws-ij,0.727566
847fb175-2a04-5957-9c41-644cfc1e9f0d,5680,Ironfist Promotions,https://www.tapology.com/fightcenter/promotions/5680-ironfist-promotions-ip,0.696195
e532d6fa-ea17-50fb-b93a-2b566702b45e,4509,Ironman Grappling Championships,https://www.tapology.com/fightcenter/promotions/4509-ironman-grappling-championships-igc,0.739077
c5fffbc5-b1a0-5090-aad0-89ea0078daf9,5415,Island Boxing,https://www.tapology.com/fightcenter/promotions/5415-island-boxing-ib,0.706723
c25fd5fe-30f3-5329-9585-a28441b6e448,4713,Island Fight League,https://www.tapology.com/fightcenter/promotions/4713-island-fight-league-ifl,0.738108
d14f021f-a039-5866-8700-e87327dc2a0b,4773,Island Fighters League,https://www.tapology.com/fightcenter/promotions/4773-island-fighters-league-ifl,0.685
bf9ea823-3fbf-5367-a817-dc876680f826,5021,Israel Fight Night,https://www.tapology.com/fightcenter/promotions/5021-israel-fight-night-ifn,0.721889
f45f9f3a-815f-53ef-b098-e99d5da7fbd2,4678,Israel World Combat Championship,https://www.tapology.com/fightcenter/promotions/4678-israel-world-combat-championship-iwcc,0.670295
83b48206-c7a8-5725-bcd6-df2f81ab91ef,4442,Italianisch Top Talent,https://www.tapology.com/fightcenter/promotions/4442-italianisch-top-talent-itt,0.665259
efa74b77-ac60-5dc7-b2d8-a8b5027b9877,6059,Itapiranga Fight,https://www.tapology.com/fightcenter/promotions/6059-itapiranga-fight-if,0.699514
3e8ceca6-4b53-5a25-adfe-98fa44c80c12,4879,J.BE Promotions,https://www.tapology.com/fightcenter/promotions/4879-j-be-promotions-jbe,0.66967
95590462-f30d-5b41-a7ae-609b960efcd4,5497,JB Boxing Promotions,https://www.tapology.com/fightcenter/promotions/5497-jb-boxing-promotions-jbbp,0.677601
d7c3fb31-6db5-5839-8f01-edca2e7a5e07,5804,JBOXING Promotion,https://www.tapology.com/fightcenter/promotions/5804-jboxing-promotion-jbp,0.709744
8bb02470-1ed1-5867-a772-db99abaf0a9c,4783,JTBXNG,https://www.tapology.com/fightcenter/promotions/4783-jtbxng-jtb,0.710426
4014cc40-c1f7-5545-bda1-3d9414f37875,4811,JW Fights,https://www.tapology.com/fightcenter/promotions/4811-jw-fights-jwmma,0.68341
52a28805-5e73-57aa-aa74-148565b4c2c2,6448,Jaafar Boxing Promotion,https://www.tapology.com/fightcenter/promotions/6448-jaafar-boxing-promotion-jbp,0.68091
91140d1e-b49d-58a4-b003-5871eb873dbd,6079,Jez Premier Promotions,https://www.tapology.com/fightcenter/promotions/6079-jez-premier-promotions-jpp,0.736548
352b5a21-b92f-522b-b81e-42477af3166c,5498,Jobes Boxing Promotions,https://www.tapology.com/fightcenter/promotions/5498-jobes-boxing-promotions-jbp,0.69267
0f66ae27-35c0-5c89-b769-7f6415141fa3,5311,Joe Frazier Jr. Promotions,https://www.tapology.com/fightcenter/promotions/5311-joe-frazier-jr-promotions-jfjp,0.69216
33860da1-923b-58a5-a779-23c59794e2bc,5176,John Ashton Promotions,https://www.tapology.com/fightcenter/promotions/5176-john-ashton-promotions-jap,0.721769
18c594c4-46d1-587c-aa9b-97e1e40c0702,5140,Johnny Elorde Boxing Promotions,https://www.tapology.com/fightcenter/promotions/5140-johnny-elorde-boxing-promotions-jebp,0.661058
70814090-7af9-58bf-9530-dad83d66df3d,5182,Juarez Rolo's Promotions,https://www.tapology.com/fightcenter/promotions/5182-juarez-promotions-jp,0.683902
54f00be0-8511-5402-9234-fb56a8174cbe,5883,Jungle Fight Korea,https://www.tapology.com/fightcenter/promotions/5883-jungle-fight-korea-jfk,0.730587
90d2df0e-224a-5858-b1f8-81c312f64d38,5283,Jungle Strike Championship,https://www.tapology.com/fightcenter/promotions/5283-jungle-strike-championship-jsc,0.685328
a63225f0-9e58-5b23-beae-1b4e60e402b1,6152,K&P Entertainment,https://www.tapology.com/fightcenter/promotions/6152-k-p-entertainment-kpe,0.699748
2cbcc21b-d421-51ee-9102-f272a80bb474,5028,K-1 India Federation,https://www.tapology.com/fightcenter/promotions/5028-k-1-india-federation-k1if,0.685703
87aa9488-ae4d-5579-abf6-c47e5f7ac53d,5808,K.O. Promotions,https://www.tapology.com/fightcenter/promotions/5808-k-o-promotions-kop,0.722089
f6b96a6c-af58-5cae-b5b3-0984b439c5c9,4535,K2MMA Pancada Fight,https://www.tapology.com/fightcenter/promotions/4535-k2mma-pancada-fight-k2mma,0.676963
a0b3c602-0b2e-58d2-b030-1668ec382a7e,4742,K2S Combat,https://www.tapology.com/fightcenter/promotions/4742-k2s-combat-ks2,0.693416
3a310650-a1f5-54ee-984a-ffb97e261671,5009,KARMMA Fight,https://www.tapology.com/fightcenter/promotions/5009-karmma-fight-karmma,0.734929
13c06eb8-0dde-501c-b83c-4d91ff08148e,4689,KBX Events,https://www.tapology.com/fightcenter/promotions/4689-kbx-events-kbx,0.720584
d0b1ba20-17e4-5135-b746-f07b96eee6df,6233,KC Boxing Promotions,https://www.tapology.com/fightcenter/promotions/6233-kc-boxing-promotions-kcbp,0.683108
cceeb25c-7c93-580d-bbb4-64c12f018cd5,5430,KHAO! Sports International,https://www.tapology.com/fightcenter/promotions/5430-khao-sports-international-khao,0.695074
ca2e18bf-8ac5-5229-a24f-d0017e3c7b48,4984,KINGS of Kickboxing,https://www.tapology.com/fightcenter/promotions/4984-kings-of-kickboxing-kok,0.70671
64a892e4-ac5c-5446-9b1a-29e1310d88b4,5902,KMG Promotions,https://www.tapology.com/fightcenter/promotions/5902-kmg-promotions-kmg,0.699217
3907c5ee-09ff-5f73-9700-5c9429479edb,6017,KO Al Limite,https://www.tapology.com/fightcenter/promotions/6017-ko-al-limite-koai,0.684285
fea830d0-3de3-555b-862c-1435f269de23,4526,KO Combate,https://www.tapology.com/fightcenter/promotions/4526-ko-combate-koc,0.689195
3d3cbb4d-a60d-5e31-a59a-ad46d857878d,5193,KO Warrior Promotions,https://www.tapology.com/fightcenter/promotions/5193-ko-warrior-promotions-kowp,0.672614
54adc0b1-ff96-591e-a3f9-e9f0791ad623,6048,KO Warriors,https://www.tapology.com/fightcenter/promotions/6048-ko-warriors-kow,0.678769
e467bce3-806b-5901-a45d-f90e076b6785,4454,KO1,https://www.tapology.com/fightcenter/promotions/4454-ko1-ko1,0.725453
8dd65d19-c596-5668-b3fd-c540bef405b4,5901,KOhen Promotions,https://www.tapology.com/fightcenter/promotions/5901-kohen-promotions-koh,0.691527
8d7ea9e9-c543-5559-b74a-0d98bfb82fe7,5063,Kafagway Combat Sports Promotion,https://www.tapology.com/fightcenter/promotions/5063-kafagway-combat-sports-promotion-kcsp,0.718012
b2d30fff-9378-5d47-8317-3cacd8a0ee43,5330,Kainos Fight League,https://www.tapology.com/fightcenter/promotions/5330-kainos-fight-league-kfl,0.715583
6e7ca7c9-1b62-5221-ac90-99224927a008,6308,Kakumei Kickboxing,https://www.tapology.com/fightcenter/promotions/6308-kakumei-kickboxing-kk,0.665513
ac0539f7-096d-5d94-a774-5b717b484028,5523,Kanchenjunga Fight Night,https://www.tapology.com/fightcenter/promotions/5523-kanchenjunga-fight-night-kfn,0.671634
7b5cfadf-3775-56f1-a0f1-37fc5a8e6f38,4805,Kaos Entertainment,https://www.tapology.com/fightcenter/promotions/4805-kaos-entertainment-ke,0.713792
ee1b136c-f5fd-58ab-b2f2-c5a84789b2b5,5298,Karapapak Fight Club & Promotion,https://www.tapology.com/fightcenter/promotions/5298-karapapak-fight-club-promotion-kfcp,0.71609
28a7cf20-322e-5465-ba2d-f5f7c55c69b3,6114,Karimi Fighting Championship,https://www.tapology.com/fightcenter/promotions/6114-karimi-fighting-championship-kfc,0.691066
033fbbfa-47c9-5793-9d59-b4b617d2779d,6237,Kariri Fight Championship,https://www.tapology.com/fightcenter/promotions/6237-kariri-fight-championship-kfc,0.684248
195102b2-5c41-5186-be89-57bc32c1a614,5418,Kay B Promotions,https://www.tapology.com/fightcenter/promotions/5418-kay-b-promotions-kayb,0.691922
6e826623-abec-5ae6-ae01-2e1d28d8ee31,6133,Keller Keile,https://www.tapology.com/fightcenter/promotions/6133-keller-keile-kk,0.696003
1ef2d5e9-7d9c-578a-b9a9-eadee89f980a,4955,Kemmon Sports Agency,https://www.tapology.com/fightcenter/promotions/4955-kemmon-sports-agency-ksa,0.694778
b0efd67d-5a19-5fa5-8fd7-7a783019cd81,5387,Kenjayev Professional League,https://www.tapology.com/fightcenter/promotions/5387-kenjayev-professional-league-kpl,0.69514
b31821ec-1463-5489-9ca1-742e48d0010c,4381,Kenpô France Federation & MMA,https://www.tapology.com/fightcenter/promotions/4381-kenpo-france-federation-mma-kff,0.688109
a8a87602-3daf-5d73-a466-8c7de0700200,6061,Kerala Boxing Council,https://www.tapology.com/fightcenter/promotions/6061-kerala-boxing-council-kbc,0.700536
706cc9bc-cd66-55df-984c-cb52e4196458,5945,Kernfightwerk,https://www.tapology.com/fightcenter/promotions/5945-kernfightwerk-kfw,0.714883
b4441010-d3cc-5953-b5bd-67c2fcae33e2,5870,Keystone Boxing,https://www.tapology.com/fightcenter/promotions/5870-keystone-boxing-kb,0.723185
326db7ee-e3af-561d-96dd-d54caeb8208b,4572,Khan Fight,https://www.tapology.com/fightcenter/promotions/4572-khan-fight-kf,0.69226
8e3f3ae8-8e0f-5bba-b741-c44c7b9b119d,6304,Khar Nights,https://www.tapology.com/fightcenter/promotions/6304-khar-nights-kn,0.705581
11941733-e98e-5149-bd3e-a66c4c741c4c,4680,Kick and Punch,https://www.tapology.com/fightcenter/promotions/4680-kick-and-punch-knp,0.704047
40afc7fb-6bf2-5602-9db2-61c6e0610747,5660,Kickboxing Combat,https://www.tapology.com/fightcenter/promotions/5660-kickboxing-combat,0.682588
1e51141b-963b-54b8-bb78-ebef5ef07c17,5974,Kigali Universe,https://www.tapology.com/fightcenter/promotions/5974-kigali-universe-ku,0.699982
d0c8cabb-4725-5ed7-9007-5e22f497e8af,5087,Kiliti Promotions,https://www.tapology.com/fightcenter/promotions/5087-kiliti-promotion-kp,0.663033
06d3afed-f09d-5cc4-b42c-65a01ed3161a,4452,KillEagle Promotions,https://www.tapology.com/fightcenter/promotions/4452-killeagle-promotions-kep,0.739794
d754838c-57f2-5874-a6fc-996cf9540eb9,6324,Killbox Promotion,https://www.tapology.com/fightcenter/promotions/6324-killbox-promotion-kp,0.676462
9746de15-0e68-5514-b34b-f99cd6b24acb,5443,King Championship,https://www.tapology.com/fightcenter/promotions/5443-king-championship-kc,0.736461
577c6571-bc42-50d6-b002-9216bbdade24,4975,King Fight League,https://www.tapology.com/fightcenter/promotions/4975-king-fight-league-kfl,0.663919
1e33d28e-2462-551b-a3e5-b7d39e89afcc,6135,King Striking Series,https://www.tapology.com/fightcenter/promotions/6135-king-striking-series-kss,0.692697
2ffe4140-a8f9-5e94-914f-73de67f1ffe4,4723,King in the Ring,https://www.tapology.com/fightcenter/promotions/4723-king-in-the-ring-kitr,0.719989
f32f9564-a820-5a9e-871f-71d7ada4fcec,5057,King of Strikers,https://www.tapology.com/fightcenter/promotions/5057-king-of-strikers-kos,0.713499
0710fd6b-fdfa-5ec5-9cba-a5f6b2829c53,6335,King's Arena,https://www.tapology.com/fightcenter/promotions/6335-king-s-arena-ka,0.688597
6109b4f1-b1ee-5d3e-add5-c032ae2f7525,4651,Kingdom Boxing,https://www.tapology.com/fightcenter/promotions/4651-kingdom-boxing-kb,0.716048
b7d877c6-c3ab-541f-a135-441b1c7c6c71,4752,Kingdom Challenge Championship,https://www.tapology.com/fightcenter/promotions/4752-kingdom-challenge-championship-kcc,0.668595
6b32784f-2398-5a0d-a82a-783e340d2516,5777,Kingdom Fight League,https://www.tapology.com/fightcenter/promotions/5777-kingdom-fight-league-kfl,0.732137
435e50f7-0e06-5898-b0d7-ac36a640148c,4790,Kingdom Fighting,https://www.tapology.com/fightcenter/promotions/4790-kingdom-fighting-kf,0.720469
16bf005c-2e0a-5e9b-b47d-546ecf625d43,4717,Kingpyn Boxing,https://www.tapology.com/fightcenter/promotions/4717-kingpyn-boxing-kb,0.674455
66139438-0de1-5bc9-ae27-abacdba25271,6336,Kings Championship,https://www.tapology.com/fightcenter/promotions/6336-kings-championship-kc,0.69297
2326c13c-eec2-5270-a40d-3fe5132f081c,6130,Kisarawe Boxing Sports Promotion,https://www.tapology.com/fightcenter/promotions/6130-kisarawe-boxing-sports-promotion-kbsp,0.738482
6af9239c-ea9e-53c0-91cd-e7af6bf71a55,4370,Klin Combat,https://www.tapology.com/fightcenter/promotions/4370-klin-combat-kc,0.681134
7c61a12c-f9db-56d4-aa40-af409a576450,5547,KnockOut Fight League,https://www.tapology.com/fightcenter/promotions/5547-knockout-fight-league-ko,0.6989
ef15b354-3ecd-5de0-aaaf-f44bec7ccac4,5946,Knockout,https://www.tapology.com/fightcenter/promotions/5946-knockout-ko,0.697094
0cc58650-2b16-58b5-9527-d07808e5f1e6,6281,Knockout Events (Canada Cup),https://www.tapology.com/fightcenter/promotions/6281-knockout-events-canada-cup-kecc,0.709093
11bec0f9-6ea6-5210-91c2-d20cb0b93c8f,5162,Knockout Kings Promotions,https://www.tapology.com/fightcenter/promotions/5162-knockout-kings-promotions-kkp,0.713161
faaae8a8-5615-55b7-aae5-e23266fb6ffc,6144,Knockout Promotions OBR,https://www.tapology.com/fightcenter/promotions/6144-knockout-promotions-obr-kpobr,0.734014
23d150b4-018c-532a-99e3-f9429e1a00a2,5880,Kombat Creed Championship,https://www.tapology.com/fightcenter/promotions/5880-kombat-creed-championship-kcc,0.721085
24ce80c5-ebd3-5fa1-9cd1-bcbe1073e2a8,6178,Kombat Entertainment Management and Promotion,https://www.tapology.com/fightcenter/promotions/6178-kombat-entertainment-management-and-promotion-kemp,0.669251
baa227b0-4762-56a5-943a-cf3ce175ff58,6391,Kombat Games Burgos,https://www.tapology.com/fightcenter/promotions/6391-kombat-games-burgos-kbg,0.689768
4371c147-352a-5731-bc2c-b9be5efb1a66,5204,Kombat London,https://www.tapology.com/fightcenter/promotions/5204-kombat-london-kl,0.715704
5c1141cc-f74c-5c86-a534-31d0305076ec,5935,Kombat Sports Kalayaan,https://www.tapology.com/fightcenter/promotions/5935-kombat-sports-kalayaan-ksk,0.660842
cf55cf1c-c9e3-5614-bd06-680c4dc42e3d,4926,Kongs Fighting Championship,https://www.tapology.com/fightcenter/promotions/4926-kongs-fighting-championship-kfc,0.68933
2737473f-a95d-5dce-8d71-a879b9a5d350,4896,Konyak Fight Club,https://www.tapology.com/fightcenter/promotions/4896-konyak-fight-club-kfc,0.719322
9a2bf174-7db9-5242-999a-b392485833b5,4912,Korea Boxing Association,https://www.tapology.com/fightcenter/promotions/4912-korea-boxing-association-kba,0.739542
41d1f0f7-b8c2-54c6-a943-fda4d5e6c88a,4951,Korea Boxing Federation,https://www.tapology.com/fightcenter/promotions/4951-korea-boxing-federation-kbf,0.693857
359180f5-2e37-573d-8dc7-caedc9a8437c,4913,Korea Boxing Member's Commission,https://www.tapology.com/fightcenter/promotions/4913-korea-boxing-commission-kbc,0.66227
db81bf01-fdd8-5cbf-b396-87b249578c1f,4914,Korea Professional Boxing Federation,https://www.tapology.com/fightcenter/promotions/4914-korea-professional-boxing-federation-kpbf,0.700819
9fa40a4c-f44c-55bc-895c-0aedd40ae826,5397,Korean Boxing Commission,https://www.tapology.com/fightcenter/promotions/5397-korean-boxing-commission-kbc,0.690622
74b09176-7025-541d-9513-193b06be6a90,5111,Kourage Fight Series,https://www.tapology.com/fightcenter/promotions/5111-kourage-fight-series-kfs,0.662893
46dc9db5-714a-50c1-9404-86a7d7fc32e3,5911,Krabi International Boxing Stadium,https://www.tapology.com/fightcenter/promotions/5911-krabi-international-boxing-stadium-kibs,0.661431
930209a9-47d6-5975-8d2b-a34eac0a27bd,4586,Krali Ulice,https://www.tapology.com/fightcenter/promotions/4586-krali-ulice-ku,0.690425
